what,kind,bundleId,bundleVersion,description,time
closed,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.RegisterView,1249996605790
closed,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.ModuleView,1249996605801
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1249996605975
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249996606686
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249996694263
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249996697196
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249996816813
started,bundle,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.resources,1249996825416
opened,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1249996825550
activated,perspective,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.CPerspective,1249996825867
started,bundle,org.eclipse.help.base,3.3.103.v20090128_34x,org.eclipse.help.base,1249996825989
started,bundle,org.eclipse.help.ui,3.3.102.v20081014_34x,org.eclipse.help.ui,1249996826004
started,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1249996826131
started,bundle,org.eclipse.equinox.http.jetty,1.1.0.v20080425,org.eclipse.equinox.http.jetty,1249996826271
started,bundle,org.eclipse.equinox.http.servlet,1.0.100.v20080427-0830,org.eclipse.equinox.http.servlet,1249996826402
started,bundle,org.eclipse.equinox.http.registry,1.0.100.v20080427-0830,org.eclipse.equinox.http.registry,1249996826446
started,bundle,org.eclipse.help.webapp,3.3.101.M20080805_34x,org.eclipse.help.webapp,1249996826623
opened,view,org.eclipse.help.ui,3.3.102.v20081014_34x,org.eclipse.help.ui.HelpView,1249996826758
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.perspectives.showPerspective,1249996827396
executed,command,,,org.eclipse.cdt.ui.CPerspective,1249996827398
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1249996830401
started,bundle,org.eclipse.cdt.make.core,5.0.2.200902130801,org.eclipse.cdt.make.core,1249996837478
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249996848599
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249996870062
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1249996877912
