-o	   0	Cmlp	0.000000
-o	   1	Cmlp	0.000000
-o	   2	Cmlp	0.000000
-o	   3	Cmlp	0.000000
-o	   4	Cmlp	0.000000
-o	   5	Cmlp	0.000000
-o	   6	Cmlp	0.000000
-o	   7	Cmlp	0.000000
-o	   8	Cmlp	0.000000
-o	   9	Cmlp	0.000000
-o	  10	Cmlp	0.000000
-o	  11	Cmlp	0.000000
-o	  12	Cmlp	0.000000
-o	  13	Cmlp	0.000000
-o	  14	Cmlp	0.000000
-o	  15	Cmlp	0.000000
-o	  16	Cmlp	0.000000
-o	  17	Cmlp	0.000000
-o	  18	Cmlp	0.000000
-o	  19	Cmlp	0.000000
-o	  20	Cmlp	0.000000
