what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1299727727434
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1299727727555
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1299727727586
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1299727727743
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299727729808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299727766303
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299727767755
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299727768905
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1299727778190
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299727779332
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299727786428
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1299727787323
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1299727788071
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1299727788203
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1299727788619
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1299727792503
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1299727792730
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299727792934
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299727794641
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299727997073
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1299728000479
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1299728000614
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1299728004171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728004213
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728024406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1299728025247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728025277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728027178
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1299728027318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728029415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728059049
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1299728060884
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1299728060953
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1299728061038
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1299728061064
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1299728062138
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728062696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728089649
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1299728090718
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299728095682
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1299728095876
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299728095956
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728103053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728103338
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1299728107357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1299728109153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728109221
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728109790
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1299728109946
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728110870
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299728116367
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1299728116434
